2021-08-07 16:54:50,880 - root - INFO - train with paddle version: 2.1.2, gpu: 1
2021-08-07 16:54:50,880 - root - INFO - Number of training samples: 74820, iter: 293
2021-08-07 16:54:50,880 - root - INFO - Number of validation samples: 18706, iter: 74
2021-08-07 16:59:43,025 - root - INFO - Epoch [6/ 1000] batch [120/293]: loss = 0.4196, acc = 0.8566, lr = 0.001
2021-08-07 16:59:44,547 - root - INFO - Epoch [6/ 1000] batch [130/293]: loss = 0.4238, acc = 0.8567, lr = 0.001
2021-08-07 16:59:46,193 - root - INFO - Epoch [6/ 1000] batch [140/293]: loss = 0.4060, acc = 0.8570, lr = 0.001
2021-08-07 16:59:47,623 - root - INFO - Epoch [6/ 1000] batch [150/293]: loss = 0.4418, acc = 0.8572, lr = 0.001
2021-08-07 16:59:49,384 - root - INFO - Epoch [6/ 1000] batch [160/293]: loss = 0.4173, acc = 0.8575, lr = 0.001
2021-08-07 16:59:50,808 - root - INFO - Epoch [6/ 1000] batch [170/293]: loss = 0.3922, acc = 0.8577, lr = 0.001
2021-08-07 16:59:52,352 - root - INFO - Epoch [6/ 1000] batch [180/293]: loss = 0.3976, acc = 0.8579, lr = 0.001
2021-08-07 16:59:53,919 - root - INFO - Epoch [6/ 1000] batch [190/293]: loss = 0.4066, acc = 0.8582, lr = 0.001
2021-08-07 16:59:55,597 - root - INFO - Epoch [6/ 1000] batch [200/293]: loss = 0.3953, acc = 0.8584, lr = 0.001
2021-08-07 16:59:57,187 - root - INFO - Epoch [6/ 1000] batch [210/293]: loss = 0.4145, acc = 0.8586, lr = 0.001
2021-08-07 16:59:58,793 - root - INFO - Epoch [6/ 1000] batch [220/293]: loss = 0.3985, acc = 0.8588, lr = 0.001
2021-08-07 17:00:00,484 - root - INFO - Epoch [6/ 1000] batch [230/293]: loss = 0.4125, acc = 0.8590, lr = 0.001
2021-08-07 17:00:01,823 - root - INFO - Epoch [6/ 1000] batch [240/293]: loss = 0.4047, acc = 0.8592, lr = 0.001
2021-08-07 17:00:03,021 - root - INFO - Epoch [6/ 1000] batch [250/293]: loss = 0.3893, acc = 0.8594, lr = 0.001
2021-08-07 17:00:04,161 - root - INFO - Epoch [6/ 1000] batch [260/293]: loss = 0.4079, acc = 0.8596, lr = 0.001
2021-08-07 17:00:05,758 - root - INFO - Epoch [6/ 1000] batch [270/293]: loss = 0.4139, acc = 0.8598, lr = 0.001
2021-08-07 17:00:07,538 - root - INFO - Epoch [6/ 1000] batch [280/293]: loss = 0.3956, acc = 0.8600, lr = 0.001
2021-08-07 17:00:08,934 - root - INFO - Epoch [6/ 1000] batch [290/293]: loss = 0.4153, acc = 0.8602, lr = 0.001
2021-08-07 17:00:09,167 - root - INFO - Epoch 6 train acc = 0.8603, lr = 0.001
2021-08-07 17:00:17,007 - root - INFO - Epoch 6 eval acc = 0.9251, bect_acc = 0.9268, best epoch = 5
2021-08-07 17:00:18,510 - root - INFO - Epoch [7/ 1000] batch [0/293]: loss = 0.4176, acc = 0.8603, lr = 0.001
2021-08-07 17:00:20,067 - root - INFO - Epoch [7/ 1000] batch [10/293]: loss = 0.4213, acc = 0.8605, lr = 0.001
2021-08-07 17:00:21,517 - root - INFO - Epoch [7/ 1000] batch [20/293]: loss = 0.4049, acc = 0.8607, lr = 0.001
2021-08-07 17:00:22,975 - root - INFO - Epoch [7/ 1000] batch [30/293]: loss = 0.3931, acc = 0.8608, lr = 0.001
2021-08-07 17:00:24,418 - root - INFO - Epoch [7/ 1000] batch [40/293]: loss = 0.4103, acc = 0.8611, lr = 0.001
2021-08-07 17:00:25,820 - root - INFO - Epoch [7/ 1000] batch [50/293]: loss = 0.4093, acc = 0.8613, lr = 0.001
2021-08-07 17:00:27,299 - root - INFO - Epoch [7/ 1000] batch [60/293]: loss = 0.3831, acc = 0.8615, lr = 0.001
2021-08-07 17:00:28,740 - root - INFO - Epoch [7/ 1000] batch [70/293]: loss = 0.4213, acc = 0.8617, lr = 0.001
2021-08-07 17:00:30,330 - root - INFO - Epoch [7/ 1000] batch [80/293]: loss = 0.4159, acc = 0.8619, lr = 0.001
2021-08-07 17:00:32,061 - root - INFO - Epoch [7/ 1000] batch [90/293]: loss = 0.3997, acc = 0.8622, lr = 0.001
2021-08-07 17:00:33,400 - root - INFO - Epoch [7/ 1000] batch [100/293]: loss = 0.3948, acc = 0.8624, lr = 0.001
2021-08-07 17:00:34,765 - root - INFO - Epoch [7/ 1000] batch [110/293]: loss = 0.3908, acc = 0.8625, lr = 0.001
2021-08-07 17:00:36,587 - root - INFO - Epoch [7/ 1000] batch [120/293]: loss = 0.3894, acc = 0.8628, lr = 0.001
2021-08-07 17:00:38,208 - root - INFO - Epoch [7/ 1000] batch [130/293]: loss = 0.3750, acc = 0.8629, lr = 0.001
2021-08-07 17:00:39,658 - root - INFO - Epoch [7/ 1000] batch [140/293]: loss = 0.3924, acc = 0.8632, lr = 0.001
2021-08-07 17:00:41,164 - root - INFO - Epoch [7/ 1000] batch [150/293]: loss = 0.3957, acc = 0.8634, lr = 0.001
2021-08-07 17:00:42,970 - root - INFO - Epoch [7/ 1000] batch [160/293]: loss = 0.3712, acc = 0.8637, lr = 0.001
2021-08-07 17:00:44,541 - root - INFO - Epoch [7/ 1000] batch [170/293]: loss = 0.4113, acc = 0.8639, lr = 0.001
2021-08-07 17:00:45,982 - root - INFO - Epoch [7/ 1000] batch [180/293]: loss = 0.4104, acc = 0.8640, lr = 0.001
2021-08-07 17:00:47,906 - root - INFO - Epoch [7/ 1000] batch [190/293]: loss = 0.3766, acc = 0.8642, lr = 0.001
2021-08-07 17:00:49,360 - root - INFO - Epoch [7/ 1000] batch [200/293]: loss = 0.4008, acc = 0.8643, lr = 0.001
2021-08-07 17:00:51,070 - root - INFO - Epoch [7/ 1000] batch [210/293]: loss = 0.4131, acc = 0.8645, lr = 0.001
2021-08-07 17:00:52,718 - root - INFO - Epoch [7/ 1000] batch [220/293]: loss = 0.4278, acc = 0.8647, lr = 0.001
2021-08-07 17:00:53,951 - root - INFO - Epoch [7/ 1000] batch [230/293]: loss = 0.3875, acc = 0.8648, lr = 0.001
2021-08-07 17:00:55,484 - root - INFO - Epoch [7/ 1000] batch [240/293]: loss = 0.4026, acc = 0.8651, lr = 0.001
2021-08-07 17:00:57,101 - root - INFO - Epoch [7/ 1000] batch [250/293]: loss = 0.3825, acc = 0.8653, lr = 0.001
2021-08-07 17:00:58,568 - root - INFO - Epoch [7/ 1000] batch [260/293]: loss = 0.4185, acc = 0.8654, lr = 0.001
2021-08-07 17:00:59,813 - root - INFO - Epoch [7/ 1000] batch [270/293]: loss = 0.4192, acc = 0.8656, lr = 0.001
2021-08-07 17:01:01,460 - root - INFO - Epoch [7/ 1000] batch [280/293]: loss = 0.4079, acc = 0.8658, lr = 0.001
2021-08-07 17:01:02,766 - root - INFO - Epoch [7/ 1000] batch [290/293]: loss = 0.4145, acc = 0.8660, lr = 0.001
2021-08-07 17:01:03,015 - root - INFO - Epoch 7 train acc = 0.8661, lr = 0.001
2021-08-07 17:01:11,219 - root - INFO - Epoch 7 eval acc = 0.9305, bect_acc = 0.9305, best epoch = 7
2021-08-07 17:01:12,980 - root - INFO - Epoch [8/ 1000] batch [0/293]: loss = 0.3892, acc = 0.8661, lr = 0.001
2021-08-07 17:01:14,303 - root - INFO - Epoch [8/ 1000] batch [10/293]: loss = 0.3928, acc = 0.8662, lr = 0.001
2021-08-07 17:01:15,539 - root - INFO - Epoch [8/ 1000] batch [20/293]: loss = 0.3920, acc = 0.8664, lr = 0.001
2021-08-07 17:01:16,802 - root - INFO - Epoch [8/ 1000] batch [30/293]: loss = 0.4093, acc = 0.8665, lr = 0.001
2021-08-07 17:01:18,312 - root - INFO - Epoch [8/ 1000] batch [40/293]: loss = 0.3859, acc = 0.8667, lr = 0.001
2021-08-07 17:01:19,703 - root - INFO - Epoch [8/ 1000] batch [50/293]: loss = 0.3981, acc = 0.8669, lr = 0.001
2021-08-07 17:01:21,531 - root - INFO - Epoch [8/ 1000] batch [60/293]: loss = 0.3955, acc = 0.8671, lr = 0.001
2021-08-07 17:01:23,117 - root - INFO - Epoch [8/ 1000] batch [70/293]: loss = 0.3972, acc = 0.8673, lr = 0.001
2021-08-07 17:01:24,668 - root - INFO - Epoch [8/ 1000] batch [80/293]: loss = 0.3990, acc = 0.8674, lr = 0.001
2021-08-07 17:01:26,210 - root - INFO - Epoch [8/ 1000] batch [90/293]: loss = 0.4051, acc = 0.8676, lr = 0.001
2021-08-07 17:01:28,028 - root - INFO - Epoch [8/ 1000] batch [100/293]: loss = 0.3839, acc = 0.8678, lr = 0.001
2021-08-07 17:01:29,398 - root - INFO - Epoch [8/ 1000] batch [110/293]: loss = 0.3774, acc = 0.8680, lr = 0.001
2021-08-07 17:01:30,838 - root - INFO - Epoch [8/ 1000] batch [120/293]: loss = 0.4274, acc = 0.8681, lr = 0.001
2021-08-07 17:01:32,240 - root - INFO - Epoch [8/ 1000] batch [130/293]: loss = 0.3933, acc = 0.8683, lr = 0.001
2021-08-07 17:01:33,517 - root - INFO - Epoch [8/ 1000] batch [140/293]: loss = 0.3839, acc = 0.8685, lr = 0.001
2021-08-07 17:01:34,804 - root - INFO - Epoch [8/ 1000] batch [150/293]: loss = 0.3845, acc = 0.8687, lr = 0.001
2021-08-07 17:01:36,288 - root - INFO - Epoch [8/ 1000] batch [160/293]: loss = 0.3856, acc = 0.8689, lr = 0.001
2021-08-07 17:01:37,824 - root - INFO - Epoch [8/ 1000] batch [170/293]: loss = 0.3828, acc = 0.8690, lr = 0.001
2021-08-07 17:01:39,667 - root - INFO - Epoch [8/ 1000] batch [180/293]: loss = 0.3850, acc = 0.8691, lr = 0.001
2021-08-07 17:01:41,146 - root - INFO - Epoch [8/ 1000] batch [190/293]: loss = 0.4045, acc = 0.8693, lr = 0.001
2021-08-07 17:01:42,652 - root - INFO - Epoch [8/ 1000] batch [200/293]: loss = 0.4223, acc = 0.8694, lr = 0.001
2021-08-07 17:01:43,939 - root - INFO - Epoch [8/ 1000] batch [210/293]: loss = 0.3895, acc = 0.8696, lr = 0.001
2021-08-07 17:01:45,177 - root - INFO - Epoch [8/ 1000] batch [220/293]: loss = 0.4016, acc = 0.8697, lr = 0.001
2021-08-07 17:01:46,743 - root - INFO - Epoch [8/ 1000] batch [230/293]: loss = 0.4102, acc = 0.8699, lr = 0.001
2021-08-07 17:01:48,180 - root - INFO - Epoch [8/ 1000] batch [240/293]: loss = 0.4006, acc = 0.8701, lr = 0.001
2021-08-07 17:01:49,400 - root - INFO - Epoch [8/ 1000] batch [250/293]: loss = 0.4120, acc = 0.8702, lr = 0.001
2021-08-07 17:01:51,025 - root - INFO - Epoch [8/ 1000] batch [260/293]: loss = 0.4094, acc = 0.8703, lr = 0.001
2021-08-07 17:01:52,512 - root - INFO - Epoch [8/ 1000] batch [270/293]: loss = 0.4016, acc = 0.8705, lr = 0.001
2021-08-07 17:01:53,998 - root - INFO - Epoch [8/ 1000] batch [280/293]: loss = 0.3909, acc = 0.8707, lr = 0.001
2021-08-07 17:01:55,173 - root - INFO - Epoch [8/ 1000] batch [290/293]: loss = 0.3860, acc = 0.8708, lr = 0.001
2021-08-07 17:01:55,415 - root - INFO - Epoch 8 train acc = 0.8708, lr = 0.001
2021-08-07 17:02:03,068 - root - INFO - Epoch 8 eval acc = 0.9317, bect_acc = 0.9317, best epoch = 8
2021-08-07 17:02:04,836 - root - INFO - Epoch [9/ 1000] batch [0/293]: loss = 0.3750, acc = 0.8709, lr = 0.001
2021-08-07 17:02:06,283 - root - INFO - Epoch [9/ 1000] batch [10/293]: loss = 0.3922, acc = 0.8710, lr = 0.001
2021-08-07 17:02:07,499 - root - INFO - Epoch [9/ 1000] batch [20/293]: loss = 0.4036, acc = 0.8712, lr = 0.001
2021-08-07 17:02:08,962 - root - INFO - Epoch [9/ 1000] batch [30/293]: loss = 0.4070, acc = 0.8713, lr = 0.001
2021-08-07 17:02:10,378 - root - INFO - Epoch [9/ 1000] batch [40/293]: loss = 0.3955, acc = 0.8714, lr = 0.001
2021-08-07 17:02:11,896 - root - INFO - Epoch [9/ 1000] batch [50/293]: loss = 0.4011, acc = 0.8716, lr = 0.001
2021-08-07 17:02:13,262 - root - INFO - Epoch [9/ 1000] batch [60/293]: loss = 0.4172, acc = 0.8717, lr = 0.001
2021-08-07 17:02:14,845 - root - INFO - Epoch [9/ 1000] batch [70/293]: loss = 0.3919, acc = 0.8718, lr = 0.001
2021-08-07 17:02:16,276 - root - INFO - Epoch [9/ 1000] batch [80/293]: loss = 0.4309, acc = 0.8720, lr = 0.001
2021-08-07 17:02:17,756 - root - INFO - Epoch [9/ 1000] batch [90/293]: loss = 0.3848, acc = 0.8721, lr = 0.001
2021-08-07 17:02:19,527 - root - INFO - Epoch [9/ 1000] batch [100/293]: loss = 0.3973, acc = 0.8723, lr = 0.001
2021-08-07 17:02:21,072 - root - INFO - Epoch [9/ 1000] batch [110/293]: loss = 0.3909, acc = 0.8724, lr = 0.001
2021-08-07 17:02:22,670 - root - INFO - Epoch [9/ 1000] batch [120/293]: loss = 0.3999, acc = 0.8725, lr = 0.001
2021-08-07 17:02:24,250 - root - INFO - Epoch [9/ 1000] batch [130/293]: loss = 0.3978, acc = 0.8727, lr = 0.001
2021-08-07 17:02:25,919 - root - INFO - Epoch [9/ 1000] batch [140/293]: loss = 0.3863, acc = 0.8728, lr = 0.001
2021-08-07 17:02:27,322 - root - INFO - Epoch [9/ 1000] batch [150/293]: loss = 0.4072, acc = 0.8730, lr = 0.001
2021-08-07 17:02:28,878 - root - INFO - Epoch [9/ 1000] batch [160/293]: loss = 0.3966, acc = 0.8731, lr = 0.001
2021-08-07 17:02:30,429 - root - INFO - Epoch [9/ 1000] batch [170/293]: loss = 0.3883, acc = 0.8733, lr = 0.001
2021-08-07 17:02:32,237 - root - INFO - Epoch [9/ 1000] batch [180/293]: loss = 0.4190, acc = 0.8734, lr = 0.001
2021-08-07 17:02:33,793 - root - INFO - Epoch [9/ 1000] batch [190/293]: loss = 0.3901, acc = 0.8736, lr = 0.001
2021-08-07 17:02:35,198 - root - INFO - Epoch [9/ 1000] batch [200/293]: loss = 0.4004, acc = 0.8737, lr = 0.001
2021-08-07 17:02:36,465 - root - INFO - Epoch [9/ 1000] batch [210/293]: loss = 0.4022, acc = 0.8739, lr = 0.001
2021-08-07 17:02:37,626 - root - INFO - Epoch [9/ 1000] batch [220/293]: loss = 0.3977, acc = 0.8740, lr = 0.001
2021-08-07 17:02:39,058 - root - INFO - Epoch [9/ 1000] batch [230/293]: loss = 0.4094, acc = 0.8742, lr = 0.001
2021-08-07 17:02:40,768 - root - INFO - Epoch [9/ 1000] batch [240/293]: loss = 0.4110, acc = 0.8743, lr = 0.001
2021-08-07 17:02:42,018 - root - INFO - Epoch [9/ 1000] batch [250/293]: loss = 0.3828, acc = 0.8744, lr = 0.001
2021-08-07 17:02:43,562 - root - INFO - Epoch [9/ 1000] batch [260/293]: loss = 0.4091, acc = 0.8745, lr = 0.001
2021-08-07 17:02:44,885 - root - INFO - Epoch [9/ 1000] batch [270/293]: loss = 0.4195, acc = 0.8747, lr = 0.001
2021-08-07 17:02:46,741 - root - INFO - Epoch [9/ 1000] batch [280/293]: loss = 0.4042, acc = 0.8748, lr = 0.001
2021-08-07 17:02:48,104 - root - INFO - Epoch [9/ 1000] batch [290/293]: loss = 0.3995, acc = 0.8749, lr = 0.001
2021-08-07 17:02:48,303 - root - INFO - Epoch 9 train acc = 0.8750, lr = 0.001
2021-08-07 17:02:55,945 - root - INFO - Epoch 9 eval acc = 0.9321, bect_acc = 0.9321, best epoch = 9
2021-08-07 17:02:57,653 - root - INFO - Epoch [10/ 1000] batch [0/293]: loss = 0.3750, acc = 0.8750, lr = 0.001
2021-08-07 17:02:58,919 - root - INFO - Epoch [10/ 1000] batch [10/293]: loss = 0.4023, acc = 0.8751, lr = 0.001
2021-08-07 17:03:00,156 - root - INFO - Epoch [10/ 1000] batch [20/293]: loss = 0.4011, acc = 0.8752, lr = 0.001
2021-08-07 17:03:01,414 - root - INFO - Epoch [10/ 1000] batch [30/293]: loss = 0.4199, acc = 0.8753, lr = 0.001
2021-08-07 17:03:02,814 - root - INFO - Epoch [10/ 1000] batch [40/293]: loss = 0.3864, acc = 0.8754, lr = 0.001
2021-08-07 17:03:04,660 - root - INFO - Epoch [10/ 1000] batch [50/293]: loss = 0.3986, acc = 0.8755, lr = 0.001
2021-08-07 17:03:06,166 - root - INFO - Epoch [10/ 1000] batch [60/293]: loss = 0.3820, acc = 0.8757, lr = 0.001
2021-08-07 17:03:07,534 - root - INFO - Epoch [10/ 1000] batch [70/293]: loss = 0.4250, acc = 0.8758, lr = 0.001
2021-08-07 17:03:08,832 - root - INFO - Epoch [10/ 1000] batch [80/293]: loss = 0.4148, acc = 0.8759, lr = 0.001
2021-08-07 17:03:10,430 - root - INFO - Epoch [10/ 1000] batch [90/293]: loss = 0.4065, acc = 0.8760, lr = 0.001
2021-08-07 17:03:11,864 - root - INFO - Epoch [10/ 1000] batch [100/293]: loss = 0.3792, acc = 0.8762, lr = 0.001
2021-08-07 17:03:13,465 - root - INFO - Epoch [10/ 1000] batch [110/293]: loss = 0.3918, acc = 0.8763, lr = 0.001
2021-08-07 17:03:14,947 - root - INFO - Epoch [10/ 1000] batch [120/293]: loss = 0.3698, acc = 0.8764, lr = 0.001
2021-08-07 17:03:16,587 - root - INFO - Epoch [10/ 1000] batch [130/293]: loss = 0.4273, acc = 0.8766, lr = 0.001
2021-08-07 17:03:18,086 - root - INFO - Epoch [10/ 1000] batch [140/293]: loss = 0.3874, acc = 0.8767, lr = 0.001
2021-08-07 17:03:19,625 - root - INFO - Epoch [10/ 1000] batch [150/293]: loss = 0.3930, acc = 0.8768, lr = 0.001
2021-08-07 17:03:21,257 - root - INFO - Epoch [10/ 1000] batch [160/293]: loss = 0.3885, acc = 0.8769, lr = 0.001
2021-08-07 17:03:23,047 - root - INFO - Epoch [10/ 1000] batch [170/293]: loss = 0.4200, acc = 0.8770, lr = 0.001
2021-08-07 17:03:24,588 - root - INFO - Epoch [10/ 1000] batch [180/293]: loss = 0.3925, acc = 0.8771, lr = 0.001
2021-08-07 17:03:25,917 - root - INFO - Epoch [10/ 1000] batch [190/293]: loss = 0.4020, acc = 0.8773, lr = 0.001
2021-08-07 17:03:27,187 - root - INFO - Epoch [10/ 1000] batch [200/293]: loss = 0.3872, acc = 0.8774, lr = 0.001
2021-08-07 17:03:28,667 - root - INFO - Epoch [10/ 1000] batch [210/293]: loss = 0.4453, acc = 0.8774, lr = 0.001
2021-08-07 17:03:30,241 - root - INFO - Epoch [10/ 1000] batch [220/293]: loss = 0.3993, acc = 0.8776, lr = 0.001
2021-08-07 17:03:31,744 - root - INFO - Epoch [10/ 1000] batch [230/293]: loss = 0.3948, acc = 0.8777, lr = 0.001
2021-08-07 17:03:33,415 - root - INFO - Epoch [10/ 1000] batch [240/293]: loss = 0.3924, acc = 0.8778, lr = 0.001
2021-08-07 17:03:34,858 - root - INFO - Epoch [10/ 1000] batch [250/293]: loss = 0.3619, acc = 0.8779, lr = 0.001
2021-08-07 17:03:36,098 - root - INFO - Epoch [10/ 1000] batch [260/293]: loss = 0.4136, acc = 0.8781, lr = 0.001
2021-08-07 17:03:37,336 - root - INFO - Epoch [10/ 1000] batch [270/293]: loss = 0.3909, acc = 0.8782, lr = 0.001
2021-08-07 17:03:38,674 - root - INFO - Epoch [10/ 1000] batch [280/293]: loss = 0.3798, acc = 0.8782, lr = 0.001
2021-08-07 17:03:40,159 - root - INFO - Epoch [10/ 1000] batch [290/293]: loss = 0.3860, acc = 0.8784, lr = 0.001
2021-08-07 17:03:40,402 - root - INFO - Epoch 10 train acc = 0.8784, lr = 0.001
2021-08-07 17:03:47,323 - root - INFO - Epoch 10 eval acc = 0.9373, bect_acc = 0.9373, best epoch = 10
2021-08-07 17:03:49,141 - root - INFO - Epoch [11/ 1000] batch [0/293]: loss = 0.4043, acc = 0.8784, lr = 0.001
2021-08-07 17:03:50,614 - root - INFO - Epoch [11/ 1000] batch [10/293]: loss = 0.4086, acc = 0.8785, lr = 0.001
2021-08-07 17:03:52,156 - root - INFO - Epoch [11/ 1000] batch [20/293]: loss = 0.4056, acc = 0.8786, lr = 0.001
2021-08-07 17:03:53,658 - root - INFO - Epoch [11/ 1000] batch [30/293]: loss = 0.4061, acc = 0.8787, lr = 0.001
2021-08-07 17:03:55,146 - root - INFO - Epoch [11/ 1000] batch [40/293]: loss = 0.3924, acc = 0.8788, lr = 0.001
2021-08-07 17:03:56,807 - root - INFO - Epoch [11/ 1000] batch [50/293]: loss = 0.3969, acc = 0.8789, lr = 0.001
2021-08-07 17:03:58,110 - root - INFO - Epoch [11/ 1000] batch [60/293]: loss = 0.3788, acc = 0.8790, lr = 0.001
2021-08-07 17:03:59,437 - root - INFO - Epoch [11/ 1000] batch [70/293]: loss = 0.4128, acc = 0.8791, lr = 0.001
2021-08-07 17:04:00,875 - root - INFO - Epoch [11/ 1000] batch [80/293]: loss = 0.3745, acc = 0.8792, lr = 0.001
2021-08-07 17:04:02,507 - root - INFO - Epoch [11/ 1000] batch [90/293]: loss = 0.3952, acc = 0.8793, lr = 0.001
2021-08-07 17:04:04,012 - root - INFO - Epoch [11/ 1000] batch [100/293]: loss = 0.3776, acc = 0.8795, lr = 0.001
2021-08-07 17:04:05,914 - root - INFO - Epoch [11/ 1000] batch [110/293]: loss = 0.3886, acc = 0.8796, lr = 0.001
2021-08-07 17:04:07,564 - root - INFO - Epoch [11/ 1000] batch [120/293]: loss = 0.3925, acc = 0.8796, lr = 0.001
2021-08-07 17:04:08,975 - root - INFO - Epoch [11/ 1000] batch [130/293]: loss = 0.3878, acc = 0.8798, lr = 0.001
2021-08-07 17:04:10,744 - root - INFO - Epoch [11/ 1000] batch [140/293]: loss = 0.4093, acc = 0.8799, lr = 0.001
2021-08-07 17:04:12,208 - root - INFO - Epoch [11/ 1000] batch [150/293]: loss = 0.4265, acc = 0.8800, lr = 0.001
2021-08-07 17:04:14,036 - root - INFO - Epoch [11/ 1000] batch [160/293]: loss = 0.4175, acc = 0.8800, lr = 0.001
2021-08-07 17:04:15,581 - root - INFO - Epoch [11/ 1000] batch [170/293]: loss = 0.3967, acc = 0.8801, lr = 0.001
2021-08-07 17:04:16,843 - root - INFO - Epoch [11/ 1000] batch [180/293]: loss = 0.3842, acc = 0.8802, lr = 0.001
2021-08-07 17:04:18,139 - root - INFO - Epoch [11/ 1000] batch [190/293]: loss = 0.4049, acc = 0.8803, lr = 0.001
2021-08-07 17:04:19,563 - root - INFO - Epoch [11/ 1000] batch [200/293]: loss = 0.3746, acc = 0.8804, lr = 0.001
2021-08-07 17:04:21,066 - root - INFO - Epoch [11/ 1000] batch [210/293]: loss = 0.3698, acc = 0.8805, lr = 0.001
2021-08-07 17:04:22,400 - root - INFO - Epoch [11/ 1000] batch [220/293]: loss = 0.3961, acc = 0.8806, lr = 0.001
2021-08-07 17:04:23,873 - root - INFO - Epoch [11/ 1000] batch [230/293]: loss = 0.3999, acc = 0.8807, lr = 0.001
2021-08-07 17:04:25,287 - root - INFO - Epoch [11/ 1000] batch [240/293]: loss = 0.3702, acc = 0.8809, lr = 0.001
2021-08-07 17:04:26,658 - root - INFO - Epoch [11/ 1000] batch [250/293]: loss = 0.3860, acc = 0.8810, lr = 0.001
2021-08-07 17:04:28,350 - root - INFO - Epoch [11/ 1000] batch [260/293]: loss = 0.3955, acc = 0.8811, lr = 0.001
2021-08-07 17:04:29,732 - root - INFO - Epoch [11/ 1000] batch [270/293]: loss = 0.3773, acc = 0.8812, lr = 0.001
2021-08-07 17:04:31,368 - root - INFO - Epoch [11/ 1000] batch [280/293]: loss = 0.4084, acc = 0.8813, lr = 0.001
2021-08-07 17:04:32,550 - root - INFO - Epoch [11/ 1000] batch [290/293]: loss = 0.3775, acc = 0.8814, lr = 0.001
2021-08-07 17:04:32,759 - root - INFO - Epoch 11 train acc = 0.8814, lr = 0.001
2021-08-07 17:04:39,867 - root - INFO - Epoch 11 eval acc = 0.9375, bect_acc = 0.9375, best epoch = 11
2021-08-07 17:04:41,343 - root - INFO - Epoch [12/ 1000] batch [0/293]: loss = 0.3940, acc = 0.8814, lr = 0.001
2021-08-07 17:04:42,943 - root - INFO - Epoch [12/ 1000] batch [10/293]: loss = 0.3975, acc = 0.8815, lr = 0.001
2021-08-07 17:04:44,313 - root - INFO - Epoch [12/ 1000] batch [20/293]: loss = 0.3857, acc = 0.8816, lr = 0.001
2021-08-07 17:04:45,738 - root - INFO - Epoch [12/ 1000] batch [30/293]: loss = 0.3773, acc = 0.8817, lr = 0.001
2021-08-07 17:04:47,366 - root - INFO - Epoch [12/ 1000] batch [40/293]: loss = 0.4192, acc = 0.8818, lr = 0.001
2021-08-07 17:04:48,838 - root - INFO - Epoch [12/ 1000] batch [50/293]: loss = 0.3993, acc = 0.8820, lr = 0.001
2021-08-07 17:04:50,026 - root - INFO - Epoch [12/ 1000] batch [60/293]: loss = 0.3859, acc = 0.8820, lr = 0.001
2021-08-07 17:04:51,670 - root - INFO - Epoch [12/ 1000] batch [70/293]: loss = 0.3877, acc = 0.8821, lr = 0.001
2021-08-07 17:04:53,002 - root - INFO - Epoch [12/ 1000] batch [80/293]: loss = 0.3987, acc = 0.8822, lr = 0.001
2021-08-07 17:04:54,552 - root - INFO - Epoch [12/ 1000] batch [90/293]: loss = 0.3917, acc = 0.8823, lr = 0.001
2021-08-07 17:04:56,043 - root - INFO - Epoch [12/ 1000] batch [100/293]: loss = 0.3874, acc = 0.8824, lr = 0.001
2021-08-07 17:04:57,343 - root - INFO - Epoch [12/ 1000] batch [110/293]: loss = 0.3789, acc = 0.8824, lr = 0.001
2021-08-07 17:04:58,683 - root - INFO - Epoch [12/ 1000] batch [120/293]: loss = 0.3911, acc = 0.8826, lr = 0.001
2021-08-07 17:05:00,099 - root - INFO - Epoch [12/ 1000] batch [130/293]: loss = 0.4036, acc = 0.8826, lr = 0.001
2021-08-07 17:05:01,669 - root - INFO - Epoch [12/ 1000] batch [140/293]: loss = 0.3858, acc = 0.8828, lr = 0.001
2021-08-07 17:05:03,294 - root - INFO - Epoch [12/ 1000] batch [150/293]: loss = 0.3695, acc = 0.8828, lr = 0.001
2021-08-07 17:05:04,750 - root - INFO - Epoch [12/ 1000] batch [160/293]: loss = 0.3923, acc = 0.8829, lr = 0.001
2021-08-07 17:05:06,243 - root - INFO - Epoch [12/ 1000] batch [170/293]: loss = 0.4060, acc = 0.8830, lr = 0.001
2021-08-07 17:05:07,733 - root - INFO - Epoch [12/ 1000] batch [180/293]: loss = 0.3850, acc = 0.8831, lr = 0.001
